ID, ParentID, Kind, What, Where, Start, End
12672@GPU[1].SA[0].L1VAddrTrans[0], 12672_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000082240, 0.0000082930
12522_req_out, 12513, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000082190, 0.0000082930
12523@GPU[1].SA[0].L1VROB[0], 12523_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082210, 0.0000082930
12666_req_out, 12524@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082220, 0.0000082930
12717@GPU[1].SA[0].L1VCache[0], 12717_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000082280, 0.0000082930
12524@GPU[1].SA[0].L1VROB[0], 12524_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082220, 0.0000082940
12672_req_out, 12525@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082230, 0.0000082940
12717_req_out, 12693@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000082270, 0.0000082940
12693@GPU[1].SA[0].L1VAddrTrans[0], 12693_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000082250, 0.0000082940
12523_req_out, 12513, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000082200, 0.0000082940
12524_req_out, 12513, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000082210, 0.0000082950
12525@GPU[1].SA[0].L1VROB[0], 12525_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082230, 0.0000082950
12693_req_out, 12526@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082240, 0.0000082950
12525_req_out, 12513, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000082220, 0.0000082960
12526@GPU[1].SA[0].L1VROB[0], 12526_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000082240, 0.0000082960
12526_req_out, 12513, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000082230, 0.0000082970
12513, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000081490, 0.0000082970
12596, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000081760, 0.0000082980
12843, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000082980, 0.0000083030
12849, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000083030, 0.0000083060
12866, 12859@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000083080, 0.0000083120
12859@GPU[1].SA[0].L1ICache, 12859_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000083080, 0.0000083130
12859_req_out, 12853@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083070, 0.0000083140
12853@GPU[1].SA[0].L1IROB, 12853_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083070, 0.0000083150
12853_req_out, 12853_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083060, 0.0000083160
12853_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000083060, 0.0000083160
12886, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083170, 0.0000083220
12900, 12893@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000083190, 0.0000083230
12893@GPU[1].SA[0].L1ICache, 12893_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000083190, 0.0000083240
12893_req_out, 12887@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083180, 0.0000083250
12887@GPU[1].SA[0].L1IROB, 12887_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083180, 0.0000083260
12907, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083220, 0.0000083270
12887_req_out, 12887_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083170, 0.0000083270
12887_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000083170, 0.0000083270
12924, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083270, 0.0000083320
12939, 12932@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000083300, 0.0000083340
12932@GPU[1].SA[0].L1ICache, 12932_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000083300, 0.0000083350
12932_req_out, 12926@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083290, 0.0000083360
12926@GPU[1].SA[0].L1IROB, 12926_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083290, 0.0000083370
12944, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083320, 0.0000083370
12926_req_out, 12926_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083280, 0.0000083380
12926_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000083280, 0.0000083380
12961, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083370, 0.0000083420
12978, 12971@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000083410, 0.0000083450
12971@GPU[1].SA[0].L1ICache, 12971_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000083410, 0.0000083460
12971_req_out, 12965@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083400, 0.0000083470
12981, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083420, 0.0000083470
12965@GPU[1].SA[0].L1IROB, 12965_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083400, 0.0000083480
12965_req_out, 12965_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083390, 0.0000083490
12965_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000083390, 0.0000083490
12996, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083470, 0.0000083520
13006, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083520, 0.0000083570
13012, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083570, 0.0000083620
13018, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083620, 0.0000083670
13024, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083670, 0.0000083720
13038, 13031@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000083690, 0.0000083730
13031@GPU[1].SA[0].L1ICache, 13031_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000083690, 0.0000083740
13031_req_out, 13025@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083680, 0.0000083750
13025@GPU[1].SA[0].L1IROB, 13025_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000083680, 0.0000083760
13045, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083720, 0.0000083770
13025_req_out, 13025_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083670, 0.0000083770
13025_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000083670, 0.0000083770
13062, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083770, 0.0000083820
13068, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000083820, 0.0000083870
13106@GPU[1].SA[0].L1STLB, 13106_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000084020, 0.0000084020
13093, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000083980, 0.0000084020
13106_req_out, 13100@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000084010, 0.0000084030
13113, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000084020, 0.0000084060
13124, 13117@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000084040, 0.0000084080
13117@GPU[1].SA[0].L1SCache, 13117_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000084040, 0.0000084090
13117_req_out, 13100@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000084030, 0.0000084100
13100@GPU[1].SA[0].L1SAddrTrans, 13100_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000084010, 0.0000084100
13130, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000084060, 0.0000084100
13100_req_out, 13092@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000084000, 0.0000084110
13092@GPU[1].SA[0].L1SROB, 13092_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000084000, 0.0000084120
13092_req_out, 13088, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000083980, 0.0000084130
13088, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000083950, 0.0000084130
13145, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000084100, 0.0000084140
13213@GPU[1].SA[0].L1VTLB[0], 13213_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000084600, 0.0000084600
13213_req_out, 13206@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084590, 0.0000084610
13222@GPU[1].SA[0].L1VTLB[0], 13222_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000084610, 0.0000084610
13222_req_out, 13216@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084600, 0.0000084620
13237@GPU[1].SA[0].L1VTLB[0], 13237_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000084620, 0.0000084620
13247@GPU[1].SA[0].L1VTLB[0], 13247_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000084630, 0.0000084630
13237_req_out, 13227@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084610, 0.0000084630
13247_req_out, 13233@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084620, 0.0000084640
13265@GPU[1].SA[0].L1VTLB[0], 13265_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000084640, 0.0000084640
13265_req_out, 13254@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084630, 0.0000084650
13250pipeline, 13250, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000084650, 0.0000085250
13250, 13235@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000084620, 0.0000085260
13262pipeline, 13262, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000084660, 0.0000085260
13235@GPU[1].SA[0].L1VCache[0], 13235_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000084620, 0.0000085270
13262, 13246@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000084630, 0.0000085270
13270pipeline, 13270, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000084670, 0.0000085270
13246@GPU[1].SA[0].L1VCache[0], 13246_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000084630, 0.0000085280
13270, 13264@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000084640, 0.0000085280
13281pipeline, 13281, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000084680, 0.0000085280
13235_req_out, 13206@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084610, 0.0000085280
13206@GPU[1].SA[0].L1VAddrTrans[0], 13206_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084590, 0.0000085280
13264@GPU[1].SA[0].L1VCache[0], 13264_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000084640, 0.0000085290
13281, 13272@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000084650, 0.0000085290
13285pipeline, 13285, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000084690, 0.0000085290
13206_req_out, 13083@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084580, 0.0000085290
13246_req_out, 13216@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084620, 0.0000085290
13216@GPU[1].SA[0].L1VAddrTrans[0], 13216_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084600, 0.0000085290
13083@GPU[1].SA[0].L1VROB[0], 13083_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084580, 0.0000085300
13216_req_out, 13084@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084590, 0.0000085300
13264_req_out, 13227@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084630, 0.0000085300
13227@GPU[1].SA[0].L1VAddrTrans[0], 13227_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084610, 0.0000085300
13272@GPU[1].SA[0].L1VCache[0], 13272_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000084650, 0.0000085300
13285, 13278@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000084660, 0.0000085300
13272_req_out, 13233@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084640, 0.0000085310
13233@GPU[1].SA[0].L1VAddrTrans[0], 13233_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084620, 0.0000085310
13083_req_out, 13074, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000084570, 0.0000085310
13084@GPU[1].SA[0].L1VROB[0], 13084_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084590, 0.0000085310
13227_req_out, 13085@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084600, 0.0000085310
13278@GPU[1].SA[0].L1VCache[0], 13278_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000084660, 0.0000085310
13085@GPU[1].SA[0].L1VROB[0], 13085_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084600, 0.0000085320
13233_req_out, 13086@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084610, 0.0000085320
13278_req_out, 13254@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084650, 0.0000085320
13254@GPU[1].SA[0].L1VAddrTrans[0], 13254_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000084630, 0.0000085320
13084_req_out, 13074, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000084580, 0.0000085320
13085_req_out, 13074, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000084590, 0.0000085330
13086@GPU[1].SA[0].L1VROB[0], 13086_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084610, 0.0000085330
13254_req_out, 13087@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084620, 0.0000085330
13086_req_out, 13074, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000084600, 0.0000085340
13087@GPU[1].SA[0].L1VROB[0], 13087_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000084620, 0.0000085340
13087_req_out, 13074, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000084610, 0.0000085350
13074, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000083870, 0.0000085350
13157, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000084140, 0.0000085360
13404, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085360, 0.0000085410
13410, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000085410, 0.0000085440
13427, 13420@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000085460, 0.0000085500
13420@GPU[1].SA[0].L1ICache, 13420_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000085460, 0.0000085510
13420_req_out, 13414@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085450, 0.0000085520
13414@GPU[1].SA[0].L1IROB, 13414_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085450, 0.0000085530
13414_req_out, 13414_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000085440, 0.0000085540
13414_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000085440, 0.0000085540
13447, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085550, 0.0000085600
13461, 13454@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000085570, 0.0000085610
13454@GPU[1].SA[0].L1ICache, 13454_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000085570, 0.0000085620
13454_req_out, 13448@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085560, 0.0000085630
13448@GPU[1].SA[0].L1IROB, 13448_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085560, 0.0000085640
13468, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085600, 0.0000085650
13448_req_out, 13448_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000085550, 0.0000085650
13448_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000085550, 0.0000085650
13485, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085650, 0.0000085700
13500, 13493@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000085680, 0.0000085720
13493@GPU[1].SA[0].L1ICache, 13493_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000085680, 0.0000085730
13493_req_out, 13487@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085670, 0.0000085740
13487@GPU[1].SA[0].L1IROB, 13487_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085670, 0.0000085750
13505, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085700, 0.0000085750
13487_req_out, 13487_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000085660, 0.0000085760
13487_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000085660, 0.0000085760
13522, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085750, 0.0000085800
13539, 13532@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000085790, 0.0000085830
13532@GPU[1].SA[0].L1ICache, 13532_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000085790, 0.0000085840
13532_req_out, 13526@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085780, 0.0000085850
13542, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085800, 0.0000085850
13526@GPU[1].SA[0].L1IROB, 13526_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000085780, 0.0000085860
13526_req_out, 13526_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000085770, 0.0000085870
13526_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000085770, 0.0000085870
13557, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085850, 0.0000085900
13567, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085900, 0.0000085950
13573, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000085950, 0.0000086000
13579, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000086000, 0.0000086050
13585, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000086050, 0.0000086100
13599, 13592@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000086070, 0.0000086110
13592@GPU[1].SA[0].L1ICache, 13592_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000086070, 0.0000086120
13592_req_out, 13586@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000086060, 0.0000086130
13586@GPU[1].SA[0].L1IROB, 13586_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000086060, 0.0000086140
13606, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000086100, 0.0000086150
13586_req_out, 13586_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086050, 0.0000086150
13586_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000086050, 0.0000086150
13623, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000086150, 0.0000086200
13629, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000086200, 0.0000086250
13667@GPU[1].SA[0].L1STLB, 13667_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000086400, 0.0000086400
13654, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000086360, 0.0000086400
13667_req_out, 13661@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000086390, 0.0000086410
13674, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000086400, 0.0000086440
13685, 13678@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000086420, 0.0000086460
13678@GPU[1].SA[0].L1SCache, 13678_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000086420, 0.0000086470
13678_req_out, 13661@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000086410, 0.0000086480
13661@GPU[1].SA[0].L1SAddrTrans, 13661_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000086390, 0.0000086480
13691, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000086440, 0.0000086480
13661_req_out, 13653@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000086380, 0.0000086490
13653@GPU[1].SA[0].L1SROB, 13653_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000086380, 0.0000086500
13653_req_out, 13649, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086360, 0.0000086510
13649, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000086330, 0.0000086510
13706, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000086480, 0.0000086520
13774@GPU[1].SA[0].L1VTLB[0], 13774_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000086980, 0.0000086980
13774_req_out, 13767@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086970, 0.0000086990
13783@GPU[1].SA[0].L1VTLB[0], 13783_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000086990, 0.0000086990
13783_req_out, 13777@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086980, 0.0000087000
13798@GPU[1].SA[0].L1VTLB[0], 13798_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000087000, 0.0000087000
13808@GPU[1].SA[0].L1VTLB[0], 13808_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000087010, 0.0000087010
13798_req_out, 13788@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086990, 0.0000087010
13808_req_out, 13794@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087000, 0.0000087020
13826@GPU[1].SA[0].L1VTLB[0], 13826_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000087020, 0.0000087020
13826_req_out, 13815@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087010, 0.0000087030
13811pipeline, 13811, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000087030, 0.0000087630
13811, 13796@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000087000, 0.0000087640
13823pipeline, 13823, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000087040, 0.0000087640
